Date,BTC Open,BTC High,BTC Low,BTC Close, BTC Volume,NASDAQ Open,NASDAQ High,NASDAQ Low,NASDAQ Close,NASDAQ Volume,Gold Open,Gold High,Gold Low,Gold Close,Gold Volume,Trend
2018-07-09,6775.080078,6838.680176,6724.339844,6741.75,3718129920,7731.740234,7757.279785,7702.060059,7756.200195,1844440000,1258.2,1262.3,1257.7,1258.1,37,-1
2018-07-10,6739.209961,6767.740234,6320.720215,6329.950195,4052430080,7770.629883,7777.47998,7731.97998,7759.200195,1735230000,1256.2,1256.9,1249.3,1253.8,65,-1
2018-07-11,6330.77002,6444.959961,6330.470215,6394.709961,3644859904,7698.509766,7748.160156,7696.580078,7716.609863,1768480000,1253.2,1253.2,1242.8,1242.8,30,1
2018-07-12,6396.779785,6397.100098,6136.419922,6228.810059,3770170112,7752.709961,7825.669922,7746.759766,7823.919922,1930830000,1240.9,1246.7,1240.9,1245,7,-1
2018-07-13,6235.029785,6310.549805,6192.240234,6238.049805,3805400064,7827.620117,7843.52002,7803.339844,7825.97998,1727500000,1244.7,1247,1239.6,1239.6,2,1
2018-07-14,6247.5,6298.189941,6212.220215,6276.120117,2923670016,7827.620117,7843.52002,7803.339844,7825.97998,1727500000,1244.7,1247,1239.6,1239.6,2,1
2018-07-15,6272.700195,6403.459961,6256.509766,6359.640137,3285459968,7827.620117,7843.52002,7803.339844,7825.97998,1727500000,1244.7,1247,1239.6,1239.6,2,1
2018-07-16,6357.009766,6741.75,6357.009766,6741.75,4725799936,7831.740234,7838.819824,7791.97998,7805.720215,1739360000,1242.7,1243.8,1238.1,1238.1,2,1
2018-07-17,6739.649902,7387.240234,6684.169922,7321.040039,5961950208,7751.970215,7867.149902,7749.609863,7855.120117,1752210000,1225.7,1225.7,1225.7,1225.7,2,1
2018-07-18,7315.319824,7534.990234,7280.470215,7370.779785,6103410176,7859.430176,7863.77002,7822.830078,7854.439941,1881110000,1226.7,1226.7,1222.2,1226.3,67,1
2018-07-19,7378.200195,7494.459961,7295.459961,7466.859863,5111629824,7829.799805,7849.850098,7811.149902,7825.299805,1886300000,1227.2,1228,1211.7,1222.4,33,1
2018-07-20,7467.399902,7594.669922,7323.259766,7354.129883,4936869888,7843.080078,7860.25,7815.859863,7820.200195,1796530000,1229.5,1229.5,1229.5,1229.5,33,-1
2018-07-21,7352.720215,7437.640137,7262.410156,7419.290039,3726609920,7843.080078,7860.25,7815.859863,7820.200195,1796530000,1229.5,1229.5,1229.5,1229.5,33,1
2018-07-22,7417.799805,7537.950195,7383.819824,7418.490234,3695460096,7843.080078,7860.25,7815.859863,7820.200195,1796530000,1229.5,1229.5,1229.5,1229.5,33,-1
2018-07-23,7414.709961,7771.5,7409.100098,7711.109863,5132480000,7806.930176,7846.759766,7776.549805,7841.870117,1668270000,1222,1224,1222,1224,1,1
2018-07-24,7716.509766,8424.269531,7705.5,8424.269531,7277689856,7914.350098,7928.790039,7814.330078,7840.77002,2021890000,1223.9,1223.9,1223.9,1223.9,1,1
2018-07-25,8379.660156,8416.870117,8086.359863,8181.390137,5845400064,7839.089844,7933.310059,7838.759766,7932.240234,1943820000,1231.4,1231.4,1231.4,1231.4,1,-1
2018-07-26,8176.850098,8290.330078,7878.709961,7951.580078,4899089920,7848.040039,7881.299805,7834.080078,7852.180176,2289370000,1227.8,1227.8,1225.3,1225.3,1,-1
2018-07-27,7950.399902,8262.660156,7839.759766,8165.009766,5195879936,7889.75,7889.75,7698.959961,7737.419922,2193410000,1222.6,1222.6,1222.6,1222.6,254428,1
2018-07-28,8169.060059,8222.849609,8110.77002,8192.150391,3988750080,7889.75,7889.75,7698.959961,7737.419922,2193410000,1222.6,1222.6,1222.6,1222.6,254428,1
2018-07-29,8205.820313,8272.259766,8141.180176,8218.459961,4107190016,7889.75,7889.75,7698.959961,7737.419922,2193410000,1222.6,1222.6,1222.6,1222.6,254428,1
2018-07-30,8221.580078,8235.5,7917.5,8180.47998,5551400000,7735.27002,7740.259766,7604.240234,7630,2154140000,1222.5,1223.9,1218.1,1221.3,62239,-1
2018-07-31,8181.200195,8181.529785,7696.930176,7780.439941,5287530000,7654.589844,7709.490234,7614.839844,7671.790039,2208610000,1220.4,1228.1,1213,1223.7,2722,-1
2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,4797620000,7701.819824,7732.680176,7670.709961,7707.290039,2228950000,1222.9,1223.7,1214.4,1217.9,1026,-1
2018-08-02,7634.189941,7712.77002,7523.439941,7567.149902,4214110000,7659.52002,7808.850098,7659.52002,7802.689941,2115490000,1214.7,1219.3,1205.8,1210.6,411,-1
2018-08-03,7562.140137,7562.140137,7328.649902,7434.390137,4627150000,7819.22998,7824.060059,7783.299805,7812.009766,2035870000,1206.5,1218.6,1205.1,1214.2,784,-1
2018-08-04,7438.669922,7497.490234,6984.069824,7032.850098,4268390000,7819.22998,7824.060059,7783.299805,7812.009766,2035870000,1206.5,1218.6,1205.1,1214.2,784,-1
2018-08-05,7031.080078,7102.77002,6940.700195,7068.47998,3679110000,7819.22998,7824.060059,7783.299805,7812.009766,2035870000,1206.5,1218.6,1205.1,1214.2,784,1
2018-08-06,7062.939941,7166.549805,6890.540039,6951.799805,3925900000,7809.540039,7859.680176,7801.879883,7859.680176,2245300000,1214.4,1214.4,1206.6,1208.6,297,-1
2018-08-07,6958.319824,7146.560059,6748.240234,6753.120117,4682800000,7878.620117,7898.200195,7868.649902,7883.660156,2206400000,1207.8,1214.8,1207.8,1209.6,715,-1
2018-08-08,6746.850098,6746.850098,6226.220215,6305.799805,5064430000,7880,7901.689941,7864.459961,7888.330078,2098100000,1212,1215.2,1205.9,1212.6,209,-1
2018-08-09,6305.560059,6625.72998,6249.069824,6568.22998,4267040000,7886.52002,7923.350098,7881.060059,7891.779785,2048170000,1214.5,1215.3,1211.6,1211.9,44,1
2018-08-10,6571.419922,6591.259766,6124.52002,6184.709961,4528680000,7834.709961,7866.189941,7818.370117,7839.109863,2107530000,1212.5,1216.4,1205.6,1211.1,75,-1
2018-08-11,6185.790039,6455.740234,6109.029785,6295.72998,4047850000,7834.709961,7866.189941,7818.370117,7839.109863,2107530000,1212.5,1216.4,1205.6,1211.1,75,1
2018-08-12,6283.649902,6409.850098,6237.5,6322.689941,5665250000,7834.709961,7866.189941,7818.370117,7839.109863,2107530000,1212.5,1216.4,1205.6,1211.1,75,1
2018-08-13,6341.359863,6537.049805,6225.720215,6297.569824,4083980000,7848,7888.660156,7814.27002,7819.709961,1934100000,1207,1207.4,1191.3,1191.3,78,-1
2018-08-14,6287.660156,6287.939941,5971.049805,6199.709961,5301700000,7847.879883,7878.22998,7815.5,7870.890137,1938840000,1193.1,1197.5,1192.8,1193,92,-1
2018-08-15,6221.419922,6588.490234,6221.419922,6308.52002,4895450000,7810.02002,7832.660156,7732.689941,7774.120117,2294100000,1187.8,1188.1,1174.6,1177.5,71,1
2018-08-16,6294.22998,6473.5,6276.410156,6334.72998,4328420000,7826.950195,7849.669922,7795.740234,7806.52002,1991410000,1173.2,1180.2,1161.4,1176.2,123,1
2018-08-17,6340.910156,6582.5,6324.970215,6580.629883,4992990000,7786.640137,7830.779785,7752.680176,7816.330078,1850770000,1174.7,1181.2,1174.7,1176.5,66,1
2018-08-18,6583.430176,6617.350098,6353.72998,6423.759766,3984520000,7786.640137,7830.779785,7752.680176,7816.330078,1850770000,1174.7,1181.2,1174.7,1176.5,66,-1
2018-08-19,6422.569824,6537.97998,6361.549805,6506.069824,3311170000,7786.640137,7830.779785,7752.680176,7816.330078,1850770000,1174.7,1181.2,1174.7,1176.5,66,1
2018-08-20,6500.509766,6536.919922,6297.930176,6308.529785,3665100000,7834.370117,7837.140137,7787.899902,7821.009766,1709500000,1184.8,1190,1184.4,1186.8,68,-1
2018-08-21,6301.069824,6500.870117,6298.240234,6488.759766,3377180000,7840.089844,7897.680176,7836.790039,7859.169922,1788860000,1189.8,1192.6,1189.8,1192.6,22,1
2018-08-22,6486.25,6816.790039,6310.109863,6376.709961,4668110000,7844.040039,7897.629883,7840.839844,7889.100098,1669240000,1194.7,1196.3,1194.7,1196.3,17,-1
2018-08-23,6371.339844,6546.540039,6371.339844,6534.879883,3426180000,7886.470215,7926.319824,7866.529785,7878.459961,1888600000,1189.3,1190.3,1184.9,1187,95,1
2018-08-24,6551.52002,6719.959961,6498.640137,6719.959961,4097820000,7907.810059,7949.709961,7907.100098,7945.97998,1892990000,1185.3,1208,1185.3,1206.3,12,1
2018-08-25,6719.950195,6789.629883,6700.959961,6763.189941,3312600000,7907.810059,7949.709961,7907.100098,7945.97998,1892990000,1185.3,1208,1185.3,1206.3,12,1
2018-08-26,6754.640137,6774.75,6620.75,6707.259766,3295500000,7907.810059,7949.709961,7907.100098,7945.97998,1892990000,1185.3,1208,1185.3,1206.3,12,-1
2018-08-27,6710.799805,6884.640137,6689.709961,6884.640137,4019000000,7989.640137,8024.939941,7976.600098,8017.899902,2333790000,1210.3,1211.4,1205.2,1209,154,1
2018-08-28,6891.080078,7109.560059,6882.339844,7096.279785,4659940000,8039.009766,8046.310059,8009.589844,8030.040039,1980270000,1209.7,1217,1202.3,1207.4,136,1
2018-08-29,7091.709961,7113.299805,6970.819824,7047.160156,4145880000,8044.339844,8113.560059,8042.100098,8109.689941,1909880000,1205.2,1205.2,1202.4,1204.5,817,-1
2018-08-30,7043.759766,7072.689941,6834.689941,6978.22998,4463250000,8094.200195,8133.299805,8069.569824,8088.359863,2022720000,1205.4,1205.6,1196,1197.7,493,-1
2018-08-31,6973.970215,7057.169922,6920.160156,7037.580078,4495650000,8079.310059,8119.819824,8079.310059,8109.540039,1906900000,1207.1,1208.2,1199.1,1200.3,191,1
2018-09-01,7044.810059,7242.290039,7038.049805,7193.25,4116050000,8079.310059,8119.819824,8079.310059,8109.540039,1906900000,1207.1,1208.2,1199.1,1200.3,191,1
2018-09-02,7189.580078,7306.310059,7132.160156,7272.720215,4329540000,8079.310059,8119.819824,8079.310059,8109.540039,1906900000,1207.1,1208.2,1199.1,1200.3,191,1
2018-09-03,7279.029785,7317.939941,7208.149902,7260.060059,4087760000,8079.310059,8119.819824,8079.310059,8109.540039,1906900000,1207.1,1208.2,1199.1,1200.3,191,-1
2018-09-04,7263,7388.259766,7255.439941,7361.660156,4273640000,8087.950195,8104.069824,8042.140137,8091.25,2238710000,1193.8,1193.8,1189.9,1192.7,26,1
2018-09-05,7361.459961,7388.430176,6792.830078,6792.830078,5800460000,8073.529785,8077.839844,7962.350098,7995.169922,2602810000,1192.5,1196,1192.5,1194.9,21,-1
2018-09-06,6755.140137,6755.140137,6404.720215,6529.169922,5523470000,7998.27002,8001.970215,7885.490234,7922.72998,2375380000,1202,1202,1197.9,1197.9,7,-1
2018-09-07,6528.919922,6555.290039,6396.870117,6467.069824,4264680000,7878.790039,7962.529785,7873.930176,7902.540039,2158930000,1198.3,1198.3,1193.1,1193.6,29,-1
2018-09-08,6460.169922,6534.25,6197.52002,6225.97998,3835060000,7878.790039,7962.529785,7873.930176,7902.540039,2158930000,1198.3,1198.3,1193.1,1193.6,29,-1
2018-09-09,6223.379883,6446.259766,6201.220215,6300.859863,3671890000,7878.790039,7962.529785,7873.930176,7902.540039,2158930000,1198.3,1198.3,1193.1,1193.6,29,1
2018-09-10,6301.569824,6374.97998,6292.759766,6329.700195,3714100000,7939.569824,7945.029785,7890.390137,7924.160156,2055430000,1193,1193,1193,1193,11,1
2018-09-11,6331.879883,6398.919922,6260.209961,6321.200195,3849910000,7894.870117,7986.319824,7880.919922,7972.470215,2345080000,1190.4,1196.3,1190.4,1195.4,21,-1
2018-09-12,6317.009766,6363.870117,6265.089844,6351.799805,4064230000,7958.870117,7965.390137,7884.049805,7954.22998,2372320000,1205,1205,1204.7,1204.7,37,1
2018-09-13,6354.240234,6535.410156,6354.240234,6517.310059,4210910000,7999.930176,8037.509766,7989.850098,8013.709961,2332930000,1203.4,1203.4,1200,1202,22,1
2018-09-14,6515.410156,6596.100098,6456.169922,6512.709961,4076220000,8026.160156,8040.830078,7979.779785,8010.040039,2069380000,1195,1195,1195,1195,1,-1
2018-09-15,6509.399902,6561.720215,6493.549805,6543.200195,3216300000,8026.160156,8040.830078,7979.779785,8010.040039,2069380000,1195,1195,1195,1195,1,1
2018-09-16,6536.680176,6544.330078,6460.100098,6517.180176,3273730000,8026.160156,8040.830078,7979.779785,8010.040039,2069380000,1195,1195,1195,1195,1,-1
2018-09-17,6514.060059,6540.209961,6257.52002,6281.200195,3910780000,7992.209961,8002.779785,7890.069824,7895.790039,2303600000,1199.7,1199.7,1199.7,1199.7,1,-1
2018-09-18,6280.910156,6384.180176,6265.709961,6371.299805,4180090000,7903.569824,7986.100098,7901.009766,7956.109863,2328260000,1198.7,1198.7,1196.8,1196.8,2,1
2018-09-19,6371.850098,6448.459961,6208.339844,6398.540039,4431340000,7962.549805,7976.120117,7917.72998,7950.040039,2167720000,1202.2,1202.2,1202.2,1202.2,2,1
2018-09-20,6398.850098,6529.259766,6395.950195,6519.669922,4348110000,7993.529785,8039.060059,7986.410156,8028.22998,2306580000,1206.2,1206.2,1206.2,1206.2,2,1
2018-09-21,6513.870117,6794.330078,6496.359863,6734.950195,6531940000,8041.689941,8057.259766,7979.669922,7986.959961,3729890000,1196.2,1196.2,1196.2,1196.2,2,1
2018-09-22,6735.049805,6814.560059,6616.799805,6721.97998,4509660000,8041.689941,8057.259766,7979.669922,7986.959961,3729890000,1196.2,1196.2,1196.2,1196.2,2,-1
2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,4197500000,8041.689941,8057.259766,7979.669922,7986.959961,3729890000,1196.2,1196.2,1196.2,1196.2,2,-1
2018-09-24,6704.77002,6713.560059,6580.899902,6595.410156,4177310000,7939.379883,7997.899902,7912.470215,7993.25,2433260000,1199.3,1199.3,1199.3,1199.3,2,-1
2018-09-25,6603.640137,6603.640137,6381.859863,6446.470215,4726180000,8001.589844,8014.120117,7979.290039,8007.470215,2328660000,1202.1,1202.8,1200,1200,21,-1
2018-09-26,6452.790039,6585.910156,6397.890137,6495,4437300000,8011.680176,8067.029785,7982.759766,7990.370117,2342370000,1194,1194,1194,1194,17857,1
2018-09-27,6495.290039,6712.100098,6464.950195,6676.75,4606810000,8021.220215,8071.560059,8017.910156,8041.970215,2073930000,1194.6,1197.3,1180.5,1182.3,4947,1
2018-09-28,6678.75,6785.029785,6598.319824,6644.129883,5014430000,8024.5,8065.060059,8015.870117,8046.350098,2342120000,1181.7,1191.9,1180,1191.5,404,-1
2018-09-29,6643.100098,6643.100098,6511.649902,6601.959961,4363690000,8024.5,8065.060059,8015.870117,8046.350098,2342120000,1181.7,1191.9,1180,1191.5,404,-1
2018-09-30,6604.709961,6643.779785,6566.540039,6625.560059,4002280000,8024.5,8065.060059,8015.870117,8046.350098,2342120000,1181.7,1191.9,1180,1191.5,404,1
2018-10-01,6619.850098,6653.299805,6549.080078,6589.620117,4000970000,8091.5,8107.379883,8019.77002,8037.299805,2299520000,1191.6,1191.6,1185.8,1187.1,180,-1
2018-10-02,6593.240234,6611.839844,6537.899902,6556.100098,3979260000,8024.470215,8054.149902,7983.990234,7999.549805,2416800000,1193,1206,1190.3,1202.4,451,-1
2018-10-03,6553.859863,6571.459961,6454.029785,6502.589844,3887310000,8034.649902,8053.930176,8012.029785,8025.089844,3095630000,1202.6,1202.6,1196.6,1198.3,76,-1
2018-10-04,6497.910156,6603.310059,6497.910156,6576.689941,3838410000,7993.330078,7997.169922,7833.160156,7879.509766,3302690000,1199.3,1204.6,1197.2,1197.2,496,1
2018-10-05,6574.149902,6623.620117,6557.410156,6622.47998,3671500000,7874.759766,7902.669922,7715.970215,7788.450195,2699370000,1197.1,1205.3,1196.9,1201.2,34,1
2018-10-06,6622.450195,6628.540039,6577.799805,6588.310059,3259740000,7874.759766,7902.669922,7715.970215,7788.450195,2699370000,1197.1,1205.3,1196.9,1201.2,34,-1
2018-10-07,6590.680176,6641.490234,6557.040039,6602.950195,3306630000,7874.759766,7902.669922,7715.970215,7788.450195,2699370000,1197.1,1205.3,1196.9,1201.2,34,1
2018-10-08,6600.189941,6675.060059,6576.040039,6652.22998,3979460000,7747.100098,7797.319824,7654.839844,7735.950195,2259300000,1201,1201,1183.7,1184.4,250,1
2018-10-09,6653.080078,6661.410156,6606.939941,6642.640137,3580810000,7728.509766,7799.75,7718.950195,7738.02002,2466440000,1185.6,1189.1,1185.6,1187.2,9,-1
2018-10-10,6640.290039,6640.290039,6538.959961,6585.529785,3787650000,7694.080078,7701.200195,7420.560059,7422.049805,3111680000,1189.3,1192,1189.3,1189.3,1078,-1
2018-10-11,6586.740234,6586.740234,6243.740234,6256.240234,5181640000,7388.069824,7493.209961,7274.040039,7329.060059,3154520000,1198.1,1224.6,1196.3,1223.5,126,-1
2018-10-12,6239.25,6328.5,6236.470215,6274.580078,3783500000,7507.839844,7516.689941,7368.330078,7496.890137,2674210000,1221.6,1221.6,1216,1218.1,122,1
2018-10-13,6278.080078,6308.509766,6259.810059,6285.990234,3064030000,7507.839844,7516.689941,7368.330078,7496.890137,2674210000,1221.6,1221.6,1216,1218.1,122,1
2018-10-14,6288.490234,6363.209961,6280.149902,6290.930176,3085320000,7507.839844,7516.689941,7368.330078,7496.890137,2674210000,1221.6,1221.6,1216,1218.1,122,1
2018-10-15,6292.640137,6965.060059,6258.680176,6596.540039,7370770000,7473.330078,7500.930176,7400.069824,7430.740234,2167000000,1222.4,1232.3,1222.4,1226.4,136,1
2018-10-16,6601.410156,6673.589844,6571.370117,6596.109863,4074800000,7501.779785,7658.140137,7493.439941,7645.490234,2639760000,1227.1,1230.5,1227.1,1227.3,426,-1
2018-10-17,6590.52002,6601.209961,6517.450195,6544.430176,4088420000,7669.259766,7670.490234,7563.089844,7642.700195,2385070000,1225.9,1225.9,1223.7,1223.7,1,-1
2018-10-18,6542.330078,6567.540039,6450.040039,6476.709961,3924080000,7616.470215,7616.859863,7452.459961,7485.140137,2567980000,1226.5,1226.5,1226.5,1226.5,165,-1
2018-10-19,6478.069824,6493.680176,6445.310059,6465.410156,3578870000,7530.160156,7582.890137,7428.299805,7449.029785,2547790000,1225.3,1225.3,1225.3,1225.3,55,-1
2018-10-20,6460.919922,6497.720215,6449,6489.189941,3379130000,7530.160156,7582.890137,7428.299805,7449.029785,2547790000,1225.3,1225.3,1225.3,1225.3,55,1
2018-10-21,6490.089844,6556.379883,6476,6482.350098,3253610000,7530.160156,7582.890137,7428.299805,7449.029785,2547790000,1225.3,1225.3,1225.3,1225.3,55,-1
2018-10-22,6486.049805,6543.799805,6462.97998,6487.160156,3672860000,7486.740234,7520.540039,7424.740234,7468.629883,2301010000,1224.5,1224.5,1219.6,1221.2,18,1
